country,age,tenure,balance,products_number,active_member,churn
France,25,10,0.0,1,1,0
Spain,28,7,155519.59,1,0,0
France,36,1,118851.05,1,1,0
France,34,9,92899.27,2,0,0
France,40,4,0.0,1,1,0
France,37,4,75263.7,1,0,0
Spain,38,1,147904.31,1,1,0
Germany,41,5,106640.5,1,0,0
Germany,28,4,90696.78,1,1,0
Spain,36,2,175509.8,2,0,0
France,40,6,0.0,2,1,0
France,34,7,0.0,2,0,0
France,35,2,114321.28,2,0,0
Germany,51,4,95560.04,1,0,1
Germany,50,5,88379.81,3,1,1
Germany,48,7,85915.52,1,1,0
Germany,58,3,72309.3,1,1,1
France,39,2,0.0,2,0,0
France,43,8,0.0,1,1,0
France,69,1,0.0,2,0,0
France,58,3,0.0,3,1,1
France,33,4,0.0,1,0,1
France,30,3,133844.22,1,1,0
France,36,7,154872.08,2,1,0
France,27,9,0.0,2,0,0
Spain,43,6,116121.67,1,0,0
Germany,42,6,107104.5,1,1,1
France,47,6,71026.77,1,0,0
France,38,3,0.0,1,0,0
France,33,4,0.0,2,1,0
France,41,1,0.0,2,1,0
France,53,7,0.0,2,1,0
France,27,4,0.0,2,0,0
France,39,6,145644.05,1,0,0
Spain,50,7,129667.77,1,0,0
Germany,33,3,109341.87,1,0,0
France,64,1,0.0,2,1,0
France,35,5,0.0,2,1,0
Spain,30,6,0.0,2,0,0
France,55,3,87485.67,1,1,0
France,27,9,0.0,2,0,0
France,36,0,53369.13,1,1,0
France,35,9,0.0,2,1,0
Spain,34,5,146679.77,1,0,0
France,43,2,112499.42,2,0,0
Spain,38,2,48387.0,1,0,0
Spain,38,1,68079.8,1,1,0
Germany,49,4,160133.88,1,1,0
France,30,4,66190.33,1,1,0
France,37,10,0.0,2,1,1
France,35,4,123761.68,1,0,0
Germany,33,0,122325.58,1,0,1
France,41,9,0.0,2,0,0
Spain,42,1,138912.17,1,1,0
France,42,0,0.0,2,1,0
Germany,25,7,128524.19,2,0,0
Spain,31,3,0.0,2,0,0
France,34,3,0.0,2,0,0
Germany,49,9,132934.89,1,0,1
Germany,43,3,150805.17,3,1,1
Spain,46,3,0.0,2,1,0
Spain,32,9,0.0,3,1,0
Spain,28,7,165969.26,3,0,1
Germany,36,2,124495.98,3,1,1
Germany,39,1,141559.5,1,1,1
France,38,2,114756.14,1,0,0
France,30,6,0.0,2,1,0
Germany,49,7,155393.98,2,0,1
Spain,32,6,0.0,1,1,1
Germany,31,1,128663.81,2,0,0
Spain,44,4,113522.64,1,1,0
Spain,26,3,0.0,2,0,0
France,34,3,0.0,2,1,0
Spain,40,8,79035.95,1,0,1
Spain,22,6,0.0,3,1,1
Germany,33,9,141918.09,2,1,0
France,35,9,107944.33,2,0,0
France,36,7,0.0,2,1,0
Germany,57,1,120043.13,1,0,1
Spain,45,10,125191.69,1,1,1
France,31,1,96399.31,2,0,0
France,41,2,0.0,2,1,0
France,60,7,76961.6,2,1,0
Germany,34,7,98675.74,1,0,1
Germany,37,1,126817.13,2,1,1
France,32,3,121394.42,1,0,0
Germany,29,5,106059.4,1,0,1
Germany,44,2,112755.34,2,0,0
Spain,29,4,0.0,2,0,0
Spain,55,7,0.0,3,0,1
Germany,38,7,145400.69,2,1,0
France,39,3,72647.64,1,0,1
Spain,40,4,0.0,2,1,0
Germany,37,6,96340.81,2,1,1
Spain,55,6,0.0,1,1,1
Germany,32,8,124450.36,2,1,0
Germany,36,2,113877.23,2,0,0
Spain,25,3,0.0,2,1,0
France,36,5,148667.81,2,0,0
France,34,3,0.0,2,1,0
France,62,4,111065.93,2,1,0
France,41,0,0.0,1,0,0
France,44,8,158697.61,1,0,0
France,53,4,0.0,1,0,1
Spain,25,6,0.0,2,0,0
France,48,0,90044.32,2,1,1
Germany,38,10,84651.79,1,1,0
Germany,32,3,102128.27,1,0,1
Germany,60,9,148846.39,1,0,1
France,69,10,154953.94,1,1,0
France,30,0,108883.29,1,0,0
France,48,4,112070.86,3,0,1
Germany,29,6,131354.39,1,1,1
Germany,45,7,132746.2,2,0,1
France,34,8,0.0,2,1,0
France,39,8,125211.55,2,0,0
Spain,58,1,0.0,2,1,1
Germany,36,6,139422.37,1,0,1
France,28,4,0.0,2,1,0
Germany,47,5,157099.47,2,1,0
France,40,3,0.0,2,0,0
Spain,26,5,83600.24,1,1,0
France,28,2,0.0,1,0,0
Germany,36,4,81795.74,2,0,0
Spain,38,9,129378.32,1,1,0
France,46,9,0.0,1,0,0
Spain,56,7,0.0,2,1,0
France,22,9,99339.0,1,0,1
Spain,36,7,0.0,2,0,0
Germany,29,6,74430.1,2,1,0
Spain,38,3,91241.85,1,1,0
Germany,32,2,99092.45,1,1,0
France,26,5,0.0,2,0,0
Germany,39,2,100062.16,2,0,0
Germany,26,6,98723.67,1,1,0
Spain,29,9,0.0,1,1,0
France,43,6,128760.32,1,0,0
Spain,52,5,144772.69,1,0,1
Spain,44,4,0.0,1,0,1
France,26,2,71281.29,1,1,1
France,29,9,117035.89,1,1,0
France,26,1,0.0,2,0,0
France,40,0,3768.69,2,0,1
Germany,36,2,108913.84,2,1,0
Germany,28,2,101100.22,2,1,0
France,38,7,110615.47,1,1,0
Germany,33,8,152143.89,1,1,0
France,47,6,121797.09,1,1,1
France,41,5,109798.25,1,1,0
Germany,41,7,122403.24,1,1,1
France,43,3,145860.98,1,1,1
Spain,40,7,0.0,2,0,0
France,29,9,0.0,2,0,0
Germany,48,7,105086.74,1,1,1
France,22,2,114991.45,1,1,0
Spain,33,8,96769.04,1,1,0
France,23,5,0.0,2,0,0
France,34,4,0.0,2,0,0
Germany,23,5,132725.1,1,1,0
France,70,3,0.0,2,1,0
France,26,7,0.0,2,0,0
France,33,6,0.0,2,0,0
Spain,33,5,84557.82,1,1,0
France,49,1,93817.41,2,1,1
France,33,9,113913.53,1,1,0
Germany,44,5,140406.68,2,1,0
Spain,22,8,105229.34,1,1,0
Spain,46,1,0.0,3,1,1
France,41,9,137891.35,1,0,1
France,35,6,0.0,2,1,0
France,53,6,0.0,2,1,0
France,37,9,165252.52,1,0,0
France,32,8,0.0,2,0,0
France,71,4,0.0,2,1,0
Spain,23,7,0.0,2,1,0
Germany,28,5,122034.4,3,1,1
France,44,7,0.0,1,0,0
France,59,1,118962.58,1,1,0
Spain,49,2,0.0,1,0,1
France,34,4,71379.53,2,1,0
France,40,2,171178.25,1,0,1
France,36,9,131307.11,1,0,0
Spain,62,3,0.0,2,1,0
Spain,27,5,87099.85,2,0,0
France,71,5,183135.39,2,1,0
France,26,0,0.0,2,1,0
France,51,10,0.0,3,0,1
France,31,3,0.0,2,1,0
France,33,6,0.0,2,1,0
Spain,33,4,72535.45,1,1,0
Germany,58,2,128137.42,2,0,1
France,51,9,0.0,2,0,0
Germany,42,0,115915.53,2,1,1
France,66,0,0.0,2,1,0
France,50,2,0.0,2,0,0
France,29,5,107000.49,1,1,0
Spain,38,10,0.0,2,0,0
France,34,2,0.0,2,0,0
Spain,34,9,152806.74,1,0,0
France,60,3,92887.06,1,0,1
France,25,7,0.0,2,1,0
Germany,40,6,114940.67,2,1,1
Germany,34,0,140641.26,2,1,0
Germany,70,5,71816.74,2,0,1
France,41,7,0.0,2,1,0
France,48,5,165282.42,1,0,1
Spain,42,2,143145.87,2,0,0
France,28,9,114731.76,2,1,0
Germany,46,9,113909.69,3,0,1
Germany,36,2,116695.27,1,0,0
France,42,4,0.0,1,0,1
Spain,43,3,0.0,2,1,0
France,36,1,0.0,2,1,0
Germany,37,7,93978.96,2,0,0
Germany,35,2,121968.11,2,1,0
France,37,2,97324.91,1,0,0
Spain,29,6,0.0,2,0,0
France,37,8,0.0,2,1,0
France,48,2,0.0,2,1,0
France,42,3,145155.37,1,0,1
France,28,5,137222.77,1,0,0
France,48,9,0.0,2,1,0
Germany,38,5,114268.22,2,1,0
Spain,27,2,0.0,2,1,0
Spain,42,2,0.0,1,0,0
France,40,8,150490.32,1,0,1
Germany,28,9,160858.13,2,0,0
Spain,39,5,170288.38,1,1,0
Germany,27,4,111568.01,1,1,0
Spain,29,7,83889.03,1,0,0
Germany,35,0,171982.95,2,1,0
France,34,4,0.0,2,0,0
France,20,8,137624.4,2,1,0
France,50,3,121159.65,1,0,1
France,29,7,0.0,2,1,0
Spain,52,1,0.0,2,1,0
France,37,3,91184.01,1,0,0
Spain,18,8,0.0,2,0,0
Germany,54,1,144027.8,1,1,1
France,34,6,0.0,2,1,0
France,29,8,140170.61,1,1,0
France,27,1,62092.9,1,1,0
Spain,39,3,0.0,1,1,0
Spain,35,4,0.0,2,0,0
France,45,9,0.0,1,0,0
France,33,2,103516.87,1,0,0
Spain,30,1,0.0,3,0,1
France,35,2,0.0,2,0,1
France,34,8,0.0,2,1,0
France,31,6,0.0,2,1,0
Spain,43,2,85162.26,1,1,1
France,43,8,143061.88,1,0,0
Spain,46,6,0.0,2,1,0
Spain,33,5,137388.01,2,0,0
Germany,25,1,137712.01,1,1,0
Germany,40,7,106901.42,2,0,0
Spain,47,5,105603.21,2,1,0
Germany,40,8,150679.71,2,1,0
Germany,30,4,108300.27,2,1,1
France,46,7,52016.08,2,1,0
Germany,34,7,60515.13,1,0,0
Germany,35,2,158584.28,2,0,0
Germany,47,2,118812.5,2,0,0
Spain,46,4,0.0,1,0,0
France,37,8,0.0,2,1,0
Germany,47,1,91219.29,1,0,1
Spain,32,7,0.0,2,0,0
France,22,1,76318.64,1,1,0
Spain,58,4,0.0,1,0,0
France,24,3,0.0,1,1,1
Germany,25,1,111432.13,1,1,0
Spain,41,10,150148.51,1,0,0
France,32,7,38550.06,1,1,0
France,39,5,119013.86,1,0,0
Germany,39,0,111213.64,2,1,0
Germany,28,5,71097.23,1,1,0
Spain,36,10,109632.85,1,1,0
France,63,7,148368.02,1,0,1
France,45,1,148600.91,1,0,1
France,48,10,71083.98,1,0,0
France,40,9,139625.34,1,0,1
France,39,4,0.0,1,0,1
France,30,9,0.0,1,1,0
France,64,0,81564.1,2,1,0
Spain,36,9,0.0,2,1,0
France,28,7,124540.28,1,1,0
France,42,2,133616.39,1,0,0
Germany,38,10,101648.5,2,0,0
France,26,8,124281.84,1,1,0
France,59,4,0.0,2,1,0
Spain,45,0,0.0,2,0,0
France,37,9,183613.66,2,0,0
Germany,65,1,136186.44,1,1,1
France,47,10,137682.68,1,0,0
France,34,4,106005.54,1,1,0
France,31,6,152310.55,1,0,0
France,43,2,0.0,2,0,0
Spain,32,1,134446.04,1,1,0
France,38,2,142289.28,1,1,0
France,19,6,0.0,2,1,0
France,45,6,0.0,1,0,1
Germany,46,9,149003.76,2,0,0
Germany,41,2,131341.46,2,1,0
Spain,29,7,77919.78,1,0,0
France,34,7,0.0,2,1,0
France,41,10,108309.0,4,1,1
Spain,39,6,0.0,1,1,0
Spain,40,9,0.0,2,0,0
Germany,36,7,115462.02,1,1,0
Spain,37,9,0.0,2,0,0
Germany,23,5,122739.1,1,0,1
France,32,2,0.0,2,0,0
Germany,53,3,113781.5,2,1,1
Spain,49,1,0.0,2,1,0
France,35,3,0.0,2,1,0
France,43,9,128284.45,1,0,1
Germany,45,8,120591.19,1,0,0
France,63,8,0.0,2,1,0
France,59,2,166968.28,1,0,1
Spain,39,7,0.0,2,0,0
France,49,8,0.0,2,1,0
Spain,42,5,0.0,2,1,0
Germany,38,2,71667.97,2,0,0
Germany,31,3,82729.47,2,0,0
France,40,1,0.0,2,1,0
France,23,8,0.0,2,0,0
Spain,30,1,0.0,2,0,0
Germany,39,3,129626.19,2,1,0
Germany,26,2,114035.39,1,0,0
Germany,32,1,151922.94,1,0,0
France,39,4,0.0,1,1,0
Spain,27,6,107751.68,2,1,0
France,37,6,0.0,2,0,0
Spain,41,6,101179.23,2,1,0
Spain,36,6,0.0,2,1,0
France,40,8,0.0,2,1,0
France,33,7,0.0,2,0,0
Germany,36,9,58571.18,2,0,0
Germany,38,8,153058.64,1,0,0
Germany,35,4,98270.34,1,0,0
France,43,1,130788.71,1,1,1
Germany,40,7,99165.84,1,1,1
France,42,4,0.0,2,0,0
France,44,3,0.0,2,1,0
Spain,23,4,115636.05,2,0,0
Germany,44,2,185932.18,2,0,0
Germany,30,2,72549.0,2,1,0
France,42,4,0.0,2,1,0
France,35,2,0.0,2,0,0
France,39,5,0.0,1,1,0
Germany,29,3,121890.06,1,0,1
France,46,2,99786.07,1,1,1
France,34,3,0.0,2,1,0
Germany,27,4,115084.53,2,1,0
France,30,6,0.0,2,1,0
France,32,9,127661.69,1,0,0
Germany,47,4,118907.6,1,1,1
Germany,44,6,77627.33,2,0,0
Spain,40,2,160625.17,1,1,0
Spain,29,8,0.0,2,0,0
France,20,10,124266.86,1,0,0
France,25,8,127974.06,2,1,0
France,43,3,0.0,2,1,0
Spain,48,2,0.0,1,0,1
Germany,30,3,104911.35,2,1,0
France,27,1,0.0,2,0,0
France,43,1,0.0,2,1,0
Spain,43,1,110646.54,1,0,0
France,57,5,0.0,2,1,0
Germany,42,6,126704.49,2,0,0
France,30,9,0.0,2,1,0
Spain,31,1,84560.04,1,1,0
France,43,9,0.0,2,0,1
Germany,38,2,129893.56,1,0,0
Spain,25,5,167385.81,1,1,0
France,27,6,0.0,2,1,0
Germany,36,4,105858.71,1,1,0
Germany,44,4,123070.89,1,0,1
France,39,1,0.0,1,1,0
Spain,48,2,0.0,2,1,0
France,40,1,0.0,2,0,0
Germany,35,1,125141.24,2,1,0
France,46,4,96173.17,2,1,0
Spain,37,5,0.0,2,1,0
Spain,39,2,0.0,2,0,0
France,55,8,0.0,2,1,0
Germany,35,9,127543.11,2,0,1
France,38,1,0.0,2,0,0
France,56,1,0.0,1,0,1
France,67,8,103101.56,2,1,1
France,54,7,126113.28,1,0,0
France,41,1,40488.76,1,0,0
Germany,40,10,137389.77,2,0,0
France,28,9,85146.36,1,0,0
Germany,35,5,129828.58,1,1,1
France,42,4,80214.36,1,0,1
France,40,2,0.0,2,1,0
France,34,1,141796.43,1,0,0
France,49,7,195238.29,4,1,1
Germany,27,6,111348.15,1,0,0
France,43,6,0.0,2,1,0
France,71,8,0.0,2,1,0
Germany,42,10,64404.26,2,0,0
Germany,40,9,154309.67,1,1,1
France,67,10,129431.36,1,1,0
Spain,43,5,134204.67,1,1,0
France,39,4,0.0,2,1,0
France,32,8,0.0,2,1,0
France,50,5,0.0,2,0,1
Germany,48,9,116711.06,2,0,0
France,31,9,0.0,2,0,0
Spain,34,0,54980.81,1,1,0
Spain,37,3,99773.85,2,0,0
Germany,30,7,101231.77,2,0,0
Germany,32,2,117070.21,1,0,0
Germany,23,8,73314.04,2,0,0
France,37,2,0.0,1,1,0
France,37,9,212314.03,1,1,0
France,31,3,136067.82,2,0,0
Spain,42,2,109052.04,2,0,0
France,35,2,79126.17,1,1,0
Spain,55,7,0.0,1,0,1
France,35,9,108308.0,1,0,1
Germany,48,3,102290.56,2,0,0
France,39,6,102025.08,2,0,0
Germany,37,2,113383.07,1,1,0
Spain,65,9,102541.1,1,0,0
Spain,35,5,0.0,2,0,0
Spain,40,6,0.0,2,0,0
France,41,6,109941.51,1,0,0
Germany,41,0,141749.68,1,1,0
France,38,5,0.0,2,1,0
France,44,2,0.0,1,0,0
France,37,7,85146.48,2,0,1
France,44,6,134066.1,2,1,0
France,28,8,0.0,2,0,0
Spain,27,4,0.0,1,1,0
France,35,7,87619.29,1,0,0
France,51,10,0.0,1,1,1
Spain,30,8,0.0,2,0,0
Spain,27,3,0.0,2,0,0
Germany,43,8,103409.16,1,0,1
Germany,30,7,123040.38,1,1,0
France,41,4,108128.52,1,1,0
Germany,48,8,169023.33,2,1,0
France,30,5,0.0,2,1,0
Spain,41,10,0.0,2,1,0
France,29,6,0.0,2,1,0
Spain,42,9,222267.63,1,0,1
Germany,47,10,144090.42,1,0,1
France,30,10,114835.43,1,1,0
France,44,2,0.0,2,0,0
France,34,3,145030.92,1,1,0
France,43,8,71240.3,1,1,0
France,59,5,138772.15,1,1,0
Spain,29,7,93617.07,1,1,0
Spain,23,8,0.0,2,1,0
Spain,45,4,0.0,2,1,0
Spain,25,9,74237.2,2,1,0
Germany,49,5,127421.78,2,0,1
Spain,28,8,61274.7,2,0,0
France,34,8,106486.66,2,1,0
France,29,10,73194.52,2,1,0
Germany,44,6,146498.76,1,0,1
France,47,1,0.0,2,0,0
France,32,2,0.0,1,1,0
Spain,30,8,0.0,2,0,0
Spain,30,5,120355.0,1,0,0
France,32,2,117265.21,1,1,0
France,43,4,0.0,2,1,0
Spain,52,7,0.0,1,0,1
Germany,37,3,109974.22,1,1,1
Germany,44,2,98009.13,2,1,0
France,34,10,0.0,1,1,0
France,66,8,0.0,1,1,0
Spain,34,10,171671.9,1,1,0
Spain,63,10,0.0,2,0,1
France,60,3,0.0,1,0,1
France,61,0,128213.96,2,1,1
Germany,51,8,116197.65,2,1,0
France,39,1,0.0,2,0,0
Spain,36,6,86607.39,1,0,0
France,29,10,0.0,2,0,0
Germany,62,5,98854.34,1,0,1
France,31,7,0.0,1,0,0
France,59,8,0.0,2,1,0
Germany,31,4,97338.19,2,0,0
France,30,6,0.0,2,1,0
Spain,34,9,0.0,2,0,0
France,33,6,131698.57,2,0,0
Germany,37,10,130110.45,2,1,0
Spain,44,9,0.0,2,0,0
Spain,24,1,165149.13,2,0,0
Spain,37,9,101707.8,1,0,0
France,34,3,105588.66,1,1,0
Germany,39,9,111336.89,1,0,1
France,60,7,78391.17,1,1,0
Spain,27,6,0.0,2,1,0
France,34,9,0.0,1,0,1
Germany,41,9,144326.09,1,0,1
Germany,27,1,101278.25,2,1,0
Germany,19,8,108711.57,2,0,0
Spain,73,1,108555.07,1,1,0
Germany,35,1,146781.24,1,0,0
France,36,2,0.0,2,1,0
Spain,35,8,0.0,1,0,0
France,25,9,0.0,2,1,0
France,34,2,0.0,2,1,0
Germany,66,8,103291.25,2,1,0
Spain,29,1,209490.21,1,1,1
Spain,38,2,0.0,3,0,1
France,33,2,0.0,2,1,0
France,45,8,0.0,1,0,0
Spain,23,5,0.0,2,0,0
France,34,4,0.0,2,0,0
France,37,9,149405.18,1,1,0
France,52,6,191665.21,1,1,1
Spain,40,7,0.0,1,0,0
France,41,6,135071.12,1,1,0
France,41,2,0.0,2,1,0
Spain,39,8,0.0,2,1,0
Germany,38,6,181804.34,2,1,0
France,60,3,47020.65,2,1,1
France,36,7,128518.98,1,1,1
Germany,38,5,142658.04,2,1,0
France,21,9,120150.39,2,1,0
France,35,7,81905.95,1,1,0
France,26,3,137998.2,2,1,0
Germany,26,8,123126.29,1,0,0
France,51,4,0.0,2,1,0
Germany,43,1,135645.29,2,1,1
Spain,31,7,122449.31,2,1,0
Spain,40,4,161766.87,1,0,0
France,37,3,0.0,2,1,0
Germany,36,10,123187.51,1,1,0
Germany,36,9,150956.71,1,0,0
Spain,42,6,105021.28,1,0,0
France,64,4,0.0,2,1,0
Spain,50,1,133204.91,1,1,0
Spain,35,6,0.0,2,1,0
Germany,49,9,115488.52,2,1,1
France,29,5,0.0,2,0,0
Spain,41,7,0.0,2,0,0
Spain,38,3,0.0,2,0,0
France,40,1,0.0,2,0,0
Germany,39,6,130565.02,1,0,1
France,41,2,91328.71,1,0,0
France,35,4,0.0,2,1,0
France,50,7,81310.34,1,1,0
France,34,3,107136.6,1,0,0
Spain,34,9,0.0,1,1,0
France,43,7,0.0,2,1,0
France,46,2,0.0,1,1,1
France,33,0,108477.49,1,1,1
Germany,40,1,144757.97,2,1,0
Spain,33,2,0.0,2,1,0
Spain,36,1,113110.26,1,0,0
France,27,9,106414.57,2,0,0
Spain,42,4,106920.91,1,1,0
Spain,35,7,0.0,2,0,0
Germany,39,1,131513.26,1,1,0
France,53,2,0.0,2,0,0
France,40,10,134320.23,2,0,0
France,29,3,79715.36,1,0,0
France,38,4,74306.19,2,0,0
Spain,50,5,0.0,4,1,1
Germany,42,7,126428.38,1,0,0
Spain,38,8,99640.89,1,0,0
France,43,3,66338.68,1,1,1
Spain,39,6,0.0,2,1,0
Spain,43,10,128226.37,1,0,0
France,26,5,0.0,2,1,0
France,36,6,0.0,2,0,0
Spain,37,1,0.0,2,1,0
France,32,10,0.0,2,0,0
France,24,4,122168.65,1,0,0
France,43,7,178074.33,1,0,0
Germany,59,2,135078.41,1,0,1
Spain,38,8,69434.4,2,1,1
France,29,5,0.0,2,0,0
France,72,2,0.0,2,1,0
Germany,34,3,122726.56,1,1,0
France,38,7,164496.99,1,1,0
Spain,38,8,0.0,1,0,0
France,41,0,150219.41,2,0,0
France,42,8,187534.79,1,1,1
France,30,3,0.0,1,0,0
France,30,2,0.0,2,1,0
France,34,0,103108.17,1,0,0
Germany,50,6,96486.57,2,1,0
Germany,36,9,90560.48,2,0,0
Spain,46,3,131764.96,1,1,1
Spain,24,1,92476.88,1,0,0
Germany,47,9,152076.93,1,0,1
France,43,2,0.0,2,1,0
France,49,4,0.0,1,1,1
France,29,1,43504.42,1,1,0
Spain,39,2,0.0,2,0,0
Spain,28,5,0.0,2,1,0
Germany,38,2,93569.86,3,0,1
Spain,45,4,102486.21,2,1,0
France,36,1,0.0,1,1,0
Germany,37,8,114346.3,1,1,1
France,23,3,110203.77,1,0,0
France,39,9,128362.59,1,0,0
Germany,49,10,143888.22,2,1,1
Spain,34,5,170600.78,1,1,0
France,32,5,0.0,1,1,0
Spain,46,10,0.0,2,1,0
France,39,2,75339.64,1,1,0
France,40,8,122038.34,1,0,0
France,34,1,0.0,2,1,0
France,51,8,186825.57,1,0,1
France,40,6,124788.18,1,0,0
France,41,3,0.0,2,1,0
France,71,2,0.0,2,1,0
France,51,2,138553.57,1,1,0
Spain,39,5,0.0,2,1,0
France,35,9,105387.89,1,1,0
Spain,40,4,95053.1,1,1,1
France,36,3,0.0,1,1,0
Spain,32,0,0.0,2,1,0
France,34,3,137361.96,1,0,0
Spain,32,10,158537.42,1,0,0
Spain,29,9,0.0,2,0,0
Germany,48,5,143595.87,1,0,1
Germany,32,9,169947.41,2,1,0
France,24,7,148167.83,2,1,0
France,31,5,0.0,2,0,0
France,39,6,48023.83,1,0,0
France,36,1,155655.46,1,1,1
France,46,6,0.0,2,0,0
France,62,7,0.0,2,1,0
France,52,4,0.0,1,0,1
France,32,8,121240.76,1,0,0
France,36,3,0.0,2,0,0
France,37,1,0.0,2,1,0
Germany,35,9,129847.75,2,0,0
Germany,55,8,118772.71,4,0,1
France,46,2,0.0,2,1,0
Germany,32,2,105163.88,2,1,0
France,28,8,0.0,2,1,0
France,39,0,0.0,2,1,0
France,29,1,0.0,2,0,0
France,35,4,93934.63,1,0,0
France,69,5,117866.92,1,1,0
France,55,5,0.0,1,1,1
Spain,26,4,122857.46,2,0,1
France,32,10,0.0,2,1,0
France,37,6,127103.97,1,1,0
France,43,1,0.0,1,1,1
France,54,9,96402.96,1,0,1
France,31,1,132512.26,1,1,0
Spain,47,8,107604.66,1,1,0
France,34,9,0.0,2,0,0
France,38,7,0.0,2,0,0
Germany,34,4,120875.23,2,1,0
France,37,9,71786.9,2,1,0
France,37,8,113143.12,1,0,0
Spain,49,1,150777.72,2,1,0
Spain,35,2,174894.53,1,1,0
France,28,7,0.0,1,0,0
France,43,2,160416.56,1,1,0
France,48,3,91246.53,1,0,1
Spain,46,10,0.0,2,0,0
France,35,5,0.0,1,1,0
Germany,23,7,98775.23,1,0,0
Germany,47,10,139756.12,1,0,1
Spain,42,3,177626.77,3,1,1
France,54,8,0.0,1,1,1
Spain,50,4,0.0,1,0,1
Spain,42,8,0.0,2,1,0
Germany,37,6,152496.82,1,1,0
France,52,8,0.0,2,1,0
Germany,26,1,112930.28,2,0,0
Germany,26,8,113674.2,1,0,1
France,44,9,0.0,1,0,0
France,38,0,144450.58,1,1,0
France,52,1,171236.3,2,0,1
Spain,37,9,96776.49,1,1,0
Germany,58,8,145984.92,1,1,0
Germany,43,8,96353.8,1,0,0
France,25,7,0.0,2,1,0
Germany,33,0,115777.23,1,1,0
France,51,7,122822.0,2,0,0
Spain,61,2,0.0,2,1,0
France,40,3,0.0,2,0,0
Spain,32,4,79450.09,1,1,0
Germany,33,2,122394.0,1,1,0
Spain,43,1,0.0,2,0,0
Germany,41,0,134378.89,1,1,0
France,29,2,0.0,2,0,0
Spain,31,2,88161.85,2,0,0
Spain,41,2,142412.13,1,0,0
France,35,3,121030.9,1,0,0
Germany,35,3,165982.43,2,1,0
Spain,35,6,0.0,2,0,0
France,32,8,206663.75,1,0,0
Germany,37,3,94661.53,2,0,0
France,25,0,174400.36,1,0,0
Spain,41,7,123428.69,1,1,0
Spain,43,6,175735.5,1,1,0
Spain,36,5,78381.13,1,1,0
France,37,5,115345.86,2,0,0
Germany,31,10,118613.34,1,0,0
Germany,28,2,109960.06,2,1,0
Germany,42,1,142703.4,1,0,1
Germany,40,8,121729.42,1,0,0
France,35,4,0.0,1,1,0
France,43,4,139496.35,2,1,0
Spain,28,8,0.0,2,0,0
Spain,32,5,138521.83,1,1,0
France,33,2,0.0,2,0,0
Germany,38,10,83727.68,1,0,0
Spain,38,9,0.0,2,1,0
France,37,9,0.0,1,0,0
Spain,32,6,124179.3,1,1,0
France,36,7,128829.25,1,0,0
France,33,6,171490.78,1,0,0
Spain,33,3,0.0,2,0,0
Spain,38,7,0.0,2,1,0
Spain,20,8,0.0,1,0,0
France,31,9,0.0,2,1,0
France,40,7,160818.08,1,1,1
Germany,54,9,156367.6,2,1,0
Germany,59,8,121669.93,2,0,1
France,42,6,133970.22,2,1,0
France,41,3,0.0,2,0,0
France,34,3,96127.27,1,0,0
Spain,60,7,121907.97,1,1,0
Spain,41,5,0.0,2,1,0
Spain,31,6,0.0,1,1,0
Germany,40,8,77701.64,1,1,0
France,67,9,0.0,3,1,0
France,34,2,0.0,2,1,0
Spain,34,5,113922.44,2,0,0
Germany,61,2,183997.7,2,1,0
France,23,2,0.0,2,1,0
France,28,4,0.0,2,1,0
France,47,6,89799.46,2,1,1
Spain,29,2,0.0,1,1,0
Spain,36,7,85660.96,1,0,0
Germany,37,9,115569.21,1,1,0
France,45,2,81828.22,1,0,0
Germany,18,1,132694.73,1,0,0
Spain,51,2,108867.0,1,0,1
France,39,7,0.0,2,0,0
France,27,5,0.0,2,0,0
Germany,34,2,96152.68,2,0,0
Germany,49,0,153855.52,1,1,1
France,45,2,0.0,2,0,0
France,36,3,141334.95,1,1,0
Germany,41,1,104584.11,1,0,1
Germany,50,8,98173.02,1,0,1
Spain,44,1,0.0,2,1,0
Germany,38,3,135157.05,1,1,0
Germany,49,5,171601.27,1,0,0
France,29,5,179539.2,1,0,0
Germany,39,5,80615.46,2,0,0
Spain,47,1,0.0,1,0,1
Germany,27,5,126285.73,1,0,1
Germany,23,4,137964.51,1,1,0
Germany,41,9,159434.03,1,0,0
Germany,40,5,113574.61,2,0,0
France,33,6,0.0,2,1,0
Germany,33,9,124573.33,2,0,0
Germany,31,6,105864.6,2,0,0
Germany,47,5,104552.61,1,0,1
France,35,3,0.0,2,0,0
France,30,5,0.0,2,1,0
France,55,2,0.0,1,1,1
Germany,46,8,119492.88,2,1,1
France,33,0,130499.09,2,1,0
Spain,48,6,140576.11,1,1,0
Germany,34,9,91025.58,2,1,0
France,33,1,0.0,3,1,1
France,38,1,125877.65,2,1,0
Spain,64,3,45752.78,2,0,1
France,39,3,121778.71,1,1,0
Germany,49,2,127948.57,1,1,0
France,30,7,0.0,2,1,0
Germany,30,5,115286.68,2,1,0
Germany,41,9,62078.21,2,0,0
France,38,1,0.0,2,0,0
Spain,32,4,175406.13,2,1,1
Spain,26,1,131643.25,1,0,0
Germany,44,3,151739.65,1,0,0
France,43,6,93616.35,2,0,0
Germany,60,5,138597.54,2,1,1
France,41,5,0.0,2,1,0
France,40,9,0.0,2,0,1
France,27,1,85225.21,1,1,0
France,36,8,148749.29,2,0,0
